order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,quantity,discount,sales,profit,order_year,order_month,order_month_name,delivery_days,profit_margin_pct
ORD-2025-108646,2025-11-02,2025-11-08,Standard Class,CU-10358,Christian Leblanc,Consumer,South,Texas,Dallas,Office Supplies,Paper,Address Labels,8,0.5,492.72,-245.43,2025,11,Nov,6,-49.81
ORD-2024-108049,2024-10-01,2024-10-03,First Class,CU-10063,Donald Wright,Corporate,West,Oregon,Portland,Technology,Accessories,Bluetooth Speaker,13,0.5,2219.62,-969.4,2024,10,Oct,2,-43.67
ORD-2024-106608,2024-05-29,2024-06-02,Second Class,CU-10192,Debra Christian,Consumer,South,North Carolina,Charlotte,Furniture,Chairs,Executive Office Chair,13,0.3,2162.68,-0.3,2024,5,May,4,-0.01
ORD-2025-101090,2025-06-22,2025-06-27,Second Class,CU-10194,John Bishop,Consumer,East,Massachusetts,Boston,Office Supplies,Storage,Ring Binder,5,0.3,528.45,-91.24,2025,6,Jun,5,-17.27
ORD-2022-102168,2022-08-30,2022-08-30,Same Day,CU-10279,Nathan Malone,Corporate,East,Virginia,Richmond,Office Supplies,Art,Stapler,3,0.0,352.74,62.34,2022,8,Aug,0,17.67
ORD-2024-101264,2024-10-10,2024-10-15,Second Class,CU-10289,Briana Murray,Consumer,South,Tennessee,Nashville,Technology,Copiers,Bluetooth Speaker,8,0.0,14404.56,5039.46,2024,10,Oct,5,34.99
ORD-2023-108476,2023-09-13,2023-09-21,Standard Class,CU-10382,Douglas Gregory,Consumer,South,Florida,Miami,Office Supplies,Storage,Sketch Pad,5,0.15,103.35,-6.79,2023,9,Sep,8,-6.57
ORD-2023-107059,2023-10-01,2023-10-08,Standard Class,CU-10271,Veronica Simpson,Consumer,North,Ohio,Cincinnati,Office Supplies,Fasteners,Sketch Pad,7,0.15,1018.29,120.38,2023,10,Oct,7,11.82
ORD-2022-108076,2022-08-07,2022-08-14,Standard Class,CU-10159,Jamie Smith,Consumer,South,Florida,Tampa,Technology,Accessories,External Hard Drive,11,0.3,9949.83,-1862.02,2022,8,Aug,7,-18.71
ORD-2025-109373,2025-11-28,2025-12-06,Standard Class,CU-10002,Angie Henderson,Consumer,North,Ohio,Cincinnati,Furniture,Furnishings,Wooden Dining Table,6,0.3,2330.82,-54.66,2025,11,Nov,8,-2.35
ORD-2025-102627,2025-12-04,2025-12-06,First Class,CU-10393,Robert Montgomery,Consumer,West,Washington,Tacoma,Technology,Copiers,Wireless Mouse,8,0.3,12881.84,-2289.08,2025,12,Dec,2,-17.77
ORD-2024-104744,2024-10-05,2024-10-10,Second Class,CU-10124,Helen Jones,Consumer,West,Arizona,Phoenix,Office Supplies,Fasteners,Sketch Pad,12,0.2,1047.12,13.01,2024,10,Oct,5,1.24
ORD-2024-105576,2024-06-01,2024-06-09,Standard Class,CU-10282,Jessica Garcia,Corporate,West,Washington,Tacoma,Office Supplies,Art,Address Labels,2,0.2,142.74,-6.65,2024,6,Jun,8,-4.66
ORD-2022-107013,2022-12-29,2023-01-05,Standard Class,CU-10317,Ashley Hall,Corporate,West,California,San Francisco,Technology,Accessories,External Hard Drive,3,0.0,4288.5,1674.59,2022,12,Dec,7,39.05
ORD-2024-101129,2024-03-19,2024-03-25,Second Class,CU-10024,Matthew Foster,Home Office,South,Tennessee,Memphis,Technology,Machines,Office Copier,10,0.3,14500.2,-2449.88,2024,3,Mar,6,-16.9
ORD-2025-106967,2025-10-12,2025-10-19,Standard Class,CU-10119,Jeffrey Chandler,Consumer,East,Massachusetts,Springfield,Technology,Accessories,External Hard Drive,12,0.0,450.6,154.83,2025,10,Oct,7,34.36
ORD-2025-100515,2025-03-25,2025-03-31,Standard Class,CU-10270,Jasmin Alvarado,Corporate,West,Arizona,Mesa,Technology,Accessories,Office Copier,10,0.2,17191.0,-1103.97,2025,3,Mar,6,-6.42
ORD-2024-103034,2024-08-21,2024-08-25,First Class,CU-10030,Rebecca Henderson,Corporate,East,Pennsylvania,Philadelphia,Technology,Phones,Wireless Mouse,14,0.0,16016.84,6275.38,2024,8,Aug,4,39.18
ORD-2024-106440,2024-02-08,2024-02-16,Standard Class,CU-10086,Shirley Suarez,Home Office,North,Michigan,Grand Rapids,Furniture,Chairs,Ergonomic Desk Chair,9,0.15,3825.0,715.46,2024,2,Feb,8,18.7
ORD-2023-102929,2023-08-25,2023-09-01,Standard Class,CU-10373,Sergio Knight,Corporate,South,Texas,Houston,Furniture,Chairs,Executive Office Chair,8,0.1,1825.52,117.38,2023,8,Aug,7,6.43
ORD-2022-102703,2022-03-15,2022-03-23,Standard Class,CU-10117,Ashley Waller,Corporate,South,North Carolina,Raleigh,Office Supplies,Labels,Desk Organizer,9,0.2,734.67,76.74,2022,3,Mar,8,10.45
ORD-2024-107568,2024-10-10,2024-10-13,First Class,CU-10298,Keith Jennings,Consumer,North,Ohio,Columbus,Office Supplies,Art,Stapler,6,0.0,241.92,46.79,2024,10,Oct,3,19.34
ORD-2024-108752,2024-03-13,2024-03-16,First Class,CU-10345,Theresa Williams,Home Office,East,Pennsylvania,Philadelphia,Furniture,Tables,Modern Bookcase,7,0.3,659.82,-157.59,2024,3,Mar,3,-23.88
ORD-2022-100221,2022-07-10,2022-07-18,Standard Class,CU-10383,Mr. Andrew Foster,Consumer,South,Texas,Dallas,Technology,Accessories,Bluetooth Speaker,7,0.0,2837.8,449.47,2022,7,Jul,8,15.84
ORD-2022-104779,2022-01-25,2022-01-27,First Class,CU-10099,Stephen Mckee,Home Office,East,Pennsylvania,Allentown,Office Supplies,Binders,Sketch Pad,11,0.0,1198.23,302.47,2022,1,Jan,2,25.24
ORD-2022-107525,2022-12-21,2022-12-27,Standard Class,CU-10201,Ricky Davis II,Home Office,East,New York,New York City,Technology,Accessories,Bluetooth Speaker,14,0.1,16284.1,4228.05,2022,12,Dec,6,25.96
ORD-2025-101975,2025-09-28,2025-10-04,Standard Class,CU-10294,Ryan Gonzalez,Corporate,South,North Carolina,Durham,Technology,Phones,Office Copier,12,0.2,3276.72,-98.69,2025,9,Sep,6,-3.01
ORD-2024-105101,2024-04-17,2024-04-21,Second Class,CU-10100,Sandra Aguilar,Consumer,North,Michigan,Ann Arbor,Furniture,Tables,Storage Cabinet,5,0.5,3719.45,-943.17,2024,4,Apr,4,-25.36
ORD-2022-101411,2022-02-09,2022-02-16,Standard Class,CU-10172,Joshua Cooke,Consumer,East,New York,Rochester,Office Supplies,Art,Sketch Pad,5,0.15,42.65,-1.59,2022,2,Feb,7,-3.73
ORD-2024-105015,2024-11-04,2024-11-07,First Class,CU-10025,Judy Baker,Consumer,West,Nevada,Las Vegas,Office Supplies,Paper,Copy Paper Ream,2,0.2,215.12,5.28,2024,11,Nov,3,2.45
ORD-2023-106709,2023-09-30,2023-10-03,First Class,CU-10176,Michael Elliott,Consumer,West,Nevada,Reno,Furniture,Chairs,Wooden Dining Table,5,0.0,3940.15,955.88,2023,9,Sep,3,24.26
ORD-2024-105783,2024-06-05,2024-06-13,Standard Class,CU-10355,Jesse Perez,Consumer,North,Ohio,Cincinnati,Technology,Machines,Bluetooth Speaker,10,0.0,19890.0,6369.91,2024,6,Jun,8,32.03
ORD-2023-104805,2023-02-13,2023-02-13,Same Day,CU-10068,James Brown,Consumer,North,Wisconsin,Green Bay,Office Supplies,Labels,Storage Box,8,0.1,793.2,46.06,2023,2,Feb,0,5.81
ORD-2022-108219,2022-02-13,2022-02-19,Second Class,CU-10005,Connie Lawrence,Corporate,West,Washington,Seattle,Office Supplies,Labels,Desk Organizer,3,0.2,395.64,62.59,2022,2,Feb,6,15.82
ORD-2022-105765,2022-04-13,2022-04-15,First Class,CU-10245,Donna Landry,Corporate,West,Arizona,Phoenix,Office Supplies,Binders,Copy Paper Ream,9,0.4,127.26,-17.65,2022,4,Apr,2,-13.87
ORD-2024-104019,2024-08-06,2024-08-12,Standard Class,CU-10392,Brian Smith,Consumer,West,Arizona,Phoenix,Office Supplies,Fasteners,Stapler,8,0.3,17.2,4.18,2024,8,Aug,6,24.3
ORD-2024-106770,2024-10-03,2024-10-09,Standard Class,CU-10255,Kristen Davis,Home Office,North,Minnesota,St. Paul,Office Supplies,Fasteners,Copy Paper Ream,6,0.3,601.62,-11.98,2024,10,Oct,6,-1.99
ORD-2023-108418,2023-05-27,2023-06-03,Standard Class,CU-10165,John Anderson,Consumer,East,Virginia,Richmond,Technology,Machines,Office Copier,3,0.1,4600.68,-88.63,2023,5,May,7,-1.93
ORD-2022-101118,2022-11-04,2022-11-09,Second Class,CU-10283,Shelia Wallace,Consumer,South,Texas,Austin,Office Supplies,Paper,Stapler,8,0.3,532.96,-114.21,2022,11,Nov,5,-21.43
ORD-2022-107733,2022-10-16,2022-10-18,First Class,CU-10364,Tracy Burke,Consumer,East,New Jersey,Newark,Office Supplies,Art,Storage Box,1,0.3,104.37,-13.5,2022,10,Oct,2,-12.93
ORD-2025-107026,2025-01-20,2025-01-25,Second Class,CU-10226,Kirk Carter,Consumer,North,Illinois,Chicago,Office Supplies,Paper,Address Labels,10,0.0,936.4,173.73,2025,1,Jan,5,18.55
ORD-2024-102208,2024-02-10,2024-02-16,Standard Class,CU-10084,Zachary Ferrell,Consumer,North,Wisconsin,Green Bay,Technology,Accessories,Bluetooth Speaker,14,0.0,23740.22,3502.46,2024,2,Feb,6,14.75
ORD-2024-104548,2024-03-30,2024-04-01,First Class,CU-10181,Tina Sanders,Corporate,East,New Jersey,Newark,Office Supplies,Binders,Address Labels,7,0.3,467.18,-92.56,2024,3,Mar,2,-19.81
ORD-2022-101520,2022-12-11,2022-12-15,Second Class,CU-10339,David Thompson,Consumer,East,New Jersey,Newark,Office Supplies,Labels,Storage Box,4,0.0,330.04,37.2,2022,12,Dec,4,11.27
ORD-2024-105824,2024-06-24,2024-06-26,First Class,CU-10314,Richard Smith,Corporate,East,Virginia,Norfolk,Office Supplies,Fasteners,Storage Box,1,0.0,36.6,-1.88,2024,6,Jun,2,-5.14
ORD-2023-106454,2023-04-13,2023-04-18,Second Class,CU-10009,Ryan Munoz,Consumer,South,Georgia,Savannah,Office Supplies,Labels,Desk Organizer,8,0.0,841.84,307.72,2023,4,Apr,5,36.55
ORD-2024-100430,2024-02-23,2024-02-29,Standard Class,CU-10000,Allison Hill,Corporate,North,Michigan,Detroit,Office Supplies,Art,Copy Paper Ream,10,0.15,601.1,-36.33,2024,2,Feb,6,-6.04
ORD-2025-103887,2025-09-06,2025-09-13,Standard Class,CU-10117,Ashley Waller,Corporate,North,Ohio,Cleveland,Furniture,Tables,Executive Office Chair,13,0.3,8342.1,-1582.61,2025,9,Sep,7,-18.97
ORD-2022-108132,2022-09-25,2022-10-03,Standard Class,CU-10024,Matthew Foster,Home Office,North,Michigan,Grand Rapids,Office Supplies,Labels,Storage Box,1,0.15,45.53,1.39,2022,9,Sep,8,3.05
ORD-2022-106208,2022-11-21,2022-11-27,Standard Class,CU-10102,Rebecca Valencia,Corporate,East,New York,Buffalo,Technology,Copiers,External Hard Drive,8,0.5,14295.52,-4558.33,2022,11,Nov,6,-31.89
ORD-2025-103845,2025-01-11,2025-01-15,Second Class,CU-10000,Allison Hill,Corporate,North,Minnesota,St. Paul,Office Supplies,Labels,Address Labels,12,0.5,328.2,-149.5,2025,1,Jan,4,-45.55
ORD-2022-109044,2022-04-03,2022-04-09,Standard Class,CU-10361,Laurie Hoffman,Consumer,East,New York,Buffalo,Office Supplies,Paper,Copy Paper Ream,6,0.1,357.24,-2.32,2022,4,Apr,6,-0.65
ORD-2024-100288,2024-11-15,2024-11-21,Standard Class,CU-10164,Michael Powell,Home Office,West,Arizona,Tucson,Furniture,Tables,Storage Cabinet,13,0.0,6918.6,2265.41,2024,11,Nov,6,32.74
ORD-2022-105880,2022-07-02,2022-07-04,First Class,CU-10276,Wayne Morgan,Consumer,West,Arizona,Tucson,Furniture,Bookcases,Modern Bookcase,1,0.0,566.67,166.77,2022,7,Jul,2,29.43
ORD-2022-109589,2022-06-13,2022-06-15,First Class,CU-10110,Richard Rodriguez,Home Office,South,Tennessee,Memphis,Technology,Accessories,Laptop Stand,1,0.15,1213.63,185.13,2022,6,Jun,2,15.25
ORD-2023-102947,2023-05-09,2023-05-13,First Class,CU-10331,Colton Martinez,Consumer,West,Washington,Spokane,Office Supplies,Storage,Copy Paper Ream,5,0.1,579.3,36.04,2023,5,May,4,6.22
ORD-2024-108968,2024-04-08,2024-04-14,Second Class,CU-10105,Marc Moore,Corporate,North,Michigan,Detroit,Technology,Accessories,Desktop Printer,4,0.15,6382.84,207.54,2024,4,Apr,6,3.25
ORD-2023-105203,2023-08-09,2023-08-11,First Class,CU-10254,Cynthia Moore,Home Office,West,Washington,Spokane,Office Supplies,Art,Copy Paper Ream,9,0.15,1169.28,-26.76,2023,8,Aug,2,-2.29
ORD-2024-106432,2024-01-27,2024-02-04,Standard Class,CU-10033,Nathan Maldonado,Home Office,East,New Jersey,Newark,Office Supplies,Fasteners,Address Labels,13,0.1,1414.27,59.43,2024,1,Jan,8,4.2
ORD-2024-101232,2024-02-06,2024-02-10,Second Class,CU-10202,Elizabeth Perkins,Corporate,East,New York,Rochester,Office Supplies,Fasteners,Stapler,1,0.0,91.64,21.22,2024,2,Feb,4,23.16
ORD-2023-104950,2023-11-06,2023-11-14,Standard Class,CU-10386,Adam Burgess,Consumer,South,North Carolina,Charlotte,Furniture,Furnishings,Ergonomic Desk Chair,8,0.15,1934.72,333.38,2023,11,Nov,8,17.23
ORD-2025-103997,2025-08-06,2025-08-10,First Class,CU-10087,Christopher Bass,Consumer,West,Oregon,Portland,Furniture,Bookcases,Ergonomic Desk Chair,14,0.15,11377.52,1407.8,2025,8,Aug,4,12.37
ORD-2024-102657,2024-03-08,2024-03-14,Second Class,CU-10047,Shane Henderson,Consumer,West,Washington,Tacoma,Office Supplies,Storage,Ring Binder,8,0.0,1006.48,239.95,2024,3,Mar,6,23.84
ORD-2023-109522,2023-02-13,2023-02-19,Standard Class,CU-10219,Bailey Duran DDS,Consumer,East,New Jersey,Newark,Office Supplies,Binders,Storage Box,10,0.0,820.4,121.25,2023,2,Feb,6,14.78
ORD-2025-104790,2025-04-28,2025-05-06,Standard Class,CU-10256,Susan Murray MD,Consumer,North,Ohio,Cleveland,Office Supplies,Paper,Desk Organizer,6,0.2,299.4,-8.06,2025,4,Apr,8,-2.69
ORD-2024-104758,2024-05-08,2024-05-12,Second Class,CU-10047,Shane Henderson,Consumer,North,Illinois,Aurora,Office Supplies,Binders,Stapler,10,0.0,48.0,2.05,2024,5,May,4,4.27
ORD-2025-104639,2025-02-16,2025-02-23,Standard Class,CU-10109,Sharon Cochran,Home Office,North,Ohio,Cleveland,Furniture,Bookcases,Glass Coffee Table,9,0.4,7756.02,-1672.02,2025,2,Feb,7,-21.56
ORD-2022-100546,2022-11-28,2022-12-03,Second Class,CU-10037,Cassandra Gaines,Corporate,East,Massachusetts,Boston,Furniture,Tables,Glass Coffee Table,8,0.1,1086.16,285.34,2022,11,Nov,5,26.27
ORD-2023-102606,2023-12-24,2024-01-01,Standard Class,CU-10207,Cathy Robinson,Consumer,West,Nevada,Henderson,Office Supplies,Fasteners,Sketch Pad,5,0.4,482.95,-150.55,2023,12,Dec,8,-31.17
ORD-2023-104893,2023-08-29,2023-09-06,Standard Class,CU-10195,Allen Rosales,Home Office,South,Georgia,Savannah,Technology,Machines,Desktop Printer,12,0.2,20453.88,2009.08,2023,8,Aug,8,9.82
ORD-2025-102175,2025-07-23,2025-07-29,Second Class,CU-10195,Allen Rosales,Home Office,North,Ohio,Columbus,Office Supplies,Labels,Storage Box,2,0.1,227.8,48.8,2025,7,Jul,6,21.42
ORD-2025-107067,2025-03-31,2025-04-08,Standard Class,CU-10301,Heather Fields,Consumer,South,Florida,Orlando,Office Supplies,Fasteners,Stapler,10,0.1,459.0,62.38,2025,3,Mar,8,13.59
ORD-2023-101665,2023-05-10,2023-05-12,First Class,CU-10210,Christopher Smith,Consumer,West,Arizona,Phoenix,Office Supplies,Storage,Storage Box,1,0.0,25.13,17.53,2023,5,May,2,69.76
ORD-2023-102226,2023-12-09,2023-12-12,First Class,CU-10014,Dylan Miller,Corporate,West,Oregon,Salem,Technology,Phones,Bluetooth Speaker,12,0.0,26257.2,8087.52,2023,12,Dec,3,30.8
ORD-2025-100533,2025-02-27,2025-03-03,Second Class,CU-10110,Richard Rodriguez,Home Office,South,Georgia,Augusta,Furniture,Furnishings,Executive Office Chair,1,0.5,486.34,-164.36,2025,2,Feb,4,-33.8
ORD-2022-109650,2022-05-21,2022-05-25,Second Class,CU-10200,Melissa Brewer,Home Office,East,Pennsylvania,Pittsburgh,Office Supplies,Fasteners,Storage Box,13,0.0,1410.5,181.93,2022,5,May,4,12.9
ORD-2023-104539,2023-02-24,2023-03-02,Standard Class,CU-10061,Gerald Hensley,Corporate,North,Ohio,Cincinnati,Furniture,Bookcases,Storage Cabinet,10,0.1,2401.7,76.73,2023,2,Feb,6,3.19
ORD-2023-108419,2023-05-22,2023-05-26,Standard Class,CU-10328,Jeremy Sampson,Corporate,West,Oregon,Portland,Office Supplies,Fasteners,Copy Paper Ream,1,0.1,49.68,-1.9,2023,5,May,4,-3.82
ORD-2022-105747,2022-04-18,2022-04-22,Second Class,CU-10169,Daniel Murphy,Consumer,East,New York,Buffalo,Technology,Copiers,Desktop Printer,14,0.15,33883.5,6267.95,2022,4,Apr,4,18.5
ORD-2024-105762,2024-12-31,2025-01-06,Standard Class,CU-10235,Kathryn Snyder,Consumer,South,Florida,Tampa,Technology,Machines,Bluetooth Speaker,14,0.0,33463.5,7998.95,2024,12,Dec,6,23.9
ORD-2025-109249,2025-04-18,2025-04-26,Standard Class,CU-10218,Justin Torres,Consumer,West,Arizona,Mesa,Office Supplies,Labels,Stapler,14,0.0,1673.28,385.41,2025,4,Apr,8,23.03
ORD-2023-107290,2023-01-19,2023-01-26,Standard Class,CU-10211,Denise Mccann,Corporate,West,Oregon,Portland,Furniture,Furnishings,Ergonomic Desk Chair,12,0.1,10012.92,1395.4,2023,1,Jan,7,13.94
ORD-2025-109093,2025-02-10,2025-02-12,First Class,CU-10343,Nichole Alvarez,Consumer,South,Florida,Miami,Technology,Accessories,Office Copier,1,0.0,2458.94,580.69,2025,2,Feb,2,23.62
ORD-2023-103629,2023-09-04,2023-09-08,First Class,CU-10248,Jose Travis,Corporate,West,Nevada,Las Vegas,Office Supplies,Fasteners,Storage Box,4,0.0,478.56,62.46,2023,9,Sep,4,13.05
ORD-2024-101067,2024-12-10,2024-12-17,Standard Class,CU-10025,Judy Baker,Consumer,West,Arizona,Phoenix,Technology,Copiers,Smartphone,2,0.3,3820.94,-860.72,2024,12,Dec,7,-22.53
ORD-2022-101488,2022-03-10,2022-03-12,First Class,CU-10198,Adam Vaughan,Home Office,North,Wisconsin,Madison,Furniture,Furnishings,Wooden Dining Table,11,0.0,1557.71,472.16,2022,3,Mar,2,30.31
ORD-2023-104205,2023-09-08,2023-09-15,Standard Class,CU-10014,Dylan Miller,Corporate,West,Arizona,Tucson,Office Supplies,Binders,Ring Binder,4,0.1,47.84,25.74,2023,9,Sep,7,53.8
ORD-2022-106360,2022-04-11,2022-04-13,First Class,CU-10052,Crystal Robinson,Consumer,South,Florida,Orlando,Office Supplies,Storage,Ring Binder,7,0.2,336.07,-48.32,2022,4,Apr,2,-14.38
ORD-2022-105359,2022-12-27,2023-01-04,Standard Class,CU-10110,Richard Rodriguez,Home Office,North,Michigan,Detroit,Office Supplies,Fasteners,Sketch Pad,1,0.0,140.92,64.66,2022,12,Dec,8,45.88
ORD-2023-109310,2023-05-05,2023-05-11,Standard Class,CU-10258,Denise Davenport,Consumer,West,Oregon,Salem,Furniture,Bookcases,Modern Bookcase,12,0.3,4328.52,-1231.51,2023,5,May,6,-28.45
ORD-2022-106767,2022-05-27,2022-05-31,Second Class,CU-10091,Brian Rodriguez,Corporate,West,Nevada,Henderson,Technology,Accessories,Laptop Stand,14,0.3,22026.76,-453.51,2022,5,May,4,-2.06
ORD-2022-104760,2022-08-23,2022-08-30,Standard Class,CU-10299,Amber Obrien,Home Office,North,Ohio,Cleveland,Furniture,Furnishings,Ergonomic Desk Chair,2,0.0,1119.14,366.02,2022,8,Aug,7,32.71
ORD-2023-109421,2023-01-10,2023-01-17,Standard Class,CU-10286,Joseph Knight,Corporate,West,California,San Diego,Technology,Accessories,Desktop Printer,5,0.1,9910.7,2512.14,2023,1,Jan,7,25.35
ORD-2023-103438,2023-10-25,2023-10-28,First Class,CU-10211,Denise Mccann,Corporate,North,Wisconsin,Milwaukee,Furniture,Chairs,Ergonomic Desk Chair,9,0.15,4533.48,111.43,2023,10,Oct,3,2.46
ORD-2024-108001,2024-05-02,2024-05-06,Second Class,CU-10358,Christian Leblanc,Consumer,North,Minnesota,St. Paul,Office Supplies,Art,Copy Paper Ream,11,0.1,586.63,123.68,2024,5,May,4,21.08
ORD-2024-108288,2024-05-24,2024-05-31,Standard Class,CU-10168,Joel Williams,Consumer,South,Tennessee,Memphis,Office Supplies,Fasteners,Sketch Pad,6,0.1,828.42,144.19,2024,5,May,7,17.41
ORD-2023-106625,2023-09-15,2023-09-19,Standard Class,CU-10117,Ashley Waller,Corporate,South,North Carolina,Raleigh,Office Supplies,Storage,Address Labels,13,0.1,1190.54,236.38,2023,9,Sep,4,19.85
ORD-2025-100068,2025-04-21,2025-04-27,Standard Class,CU-10363,Nicole Parrish,Consumer,South,Georgia,Augusta,Office Supplies,Storage,Desk Organizer,3,0.15,39.9,-6.62,2025,4,Apr,6,-16.59
ORD-2023-109749,2023-07-18,2023-07-18,Same Day,CU-10042,Sherry Decker,Consumer,South,Florida,Miami,Furniture,Tables,Glass Coffee Table,3,0.0,1682.73,225.04,2023,7,Jul,0,13.37
ORD-2023-105627,2023-12-11,2023-12-11,Same Day,CU-10253,Barbara Dudley,Consumer,West,Oregon,Eugene,Office Supplies,Binders,Desk Organizer,14,0.0,1154.86,452.63,2023,12,Dec,0,39.19
ORD-2024-107661,2024-12-11,2024-12-18,Standard Class,CU-10054,Shannon Jones,Corporate,West,Arizona,Tucson,Office Supplies,Paper,Sketch Pad,14,0.0,1110.76,357.24,2024,12,Dec,7,32.16
ORD-2022-100704,2022-10-31,2022-11-03,First Class,CU-10272,Jonathan Lawrence,Corporate,West,Oregon,Portland,Office Supplies,Paper,Desk Organizer,4,0.0,324.48,69.43,2022,10,Oct,3,21.4
ORD-2025-100307,2025-12-23,2025-12-27,Second Class,CU-10329,Ariana Jennings,Home Office,East,Virginia,Richmond,Office Supplies,Paper,Stapler,13,0.1,633.75,14.96,2025,12,Dec,4,2.36
ORD-2023-103563,2023-03-20,2023-03-26,Standard Class,CU-10171,Darlene Miller,Corporate,North,Minnesota,Minneapolis,Office Supplies,Art,Copy Paper Ream,9,0.3,794.07,-35.31,2023,3,Mar,6,-4.45
ORD-2024-107434,2024-06-06,2024-06-10,First Class,CU-10338,Scott Thomas,Consumer,East,New Jersey,Paterson,Office Supplies,Paper,Ring Binder,8,0.2,1073.28,21.19,2024,6,Jun,4,1.97
ORD-2025-103632,2025-07-08,2025-07-10,First Class,CU-10373,Sergio Knight,Corporate,East,Massachusetts,Springfield,Office Supplies,Art,Address Labels,2,0.2,221.42,1.55,2025,7,Jul,2,0.7
ORD-2022-102353,2022-12-01,2022-12-07,Second Class,CU-10172,Joshua Cooke,Consumer,West,Arizona,Phoenix,Furniture,Chairs,Storage Cabinet,3,0.3,1731.27,-309.04,2022,12,Dec,6,-17.85
ORD-2025-100345,2025-08-13,2025-08-16,First Class,CU-10247,Frank Cordova,Consumer,West,California,San Diego,Office Supplies,Fasteners,Copy Paper Ream,5,0.1,675.0,62.19,2025,8,Aug,3,9.21
ORD-2023-105925,2023-11-11,2023-11-15,Second Class,CU-10264,Yvonne Burns,Corporate,East,Virginia,Norfolk,Furniture,Chairs,Wooden Dining Table,6,0.3,5304.78,-136.75,2023,11,Nov,4,-2.58
ORD-2022-101603,2022-05-16,2022-05-16,Same Day,CU-10045,Philip Cannon,Consumer,South,Florida,Miami,Office Supplies,Storage,Ring Binder,4,0.0,458.72,50.17,2022,5,May,0,10.94
ORD-2025-102267,2025-09-17,2025-09-25,Standard Class,CU-10257,Kathleen Moran,Consumer,South,Georgia,Savannah,Technology,Accessories,Bluetooth Speaker,2,0.15,2415.82,370.54,2025,9,Sep,8,15.34
ORD-2025-102490,2025-04-25,2025-05-01,Standard Class,CU-10105,Marc Moore,Corporate,East,Pennsylvania,Pittsburgh,Office Supplies,Paper,Copy Paper Ream,1,0.4,85.26,-23.12,2025,4,Apr,6,-27.12
ORD-2025-104526,2025-08-26,2025-09-03,Standard Class,CU-10117,Ashley Waller,Corporate,East,Pennsylvania,Philadelphia,Office Supplies,Art,Desk Organizer,2,0.1,69.04,-1.04,2025,8,Aug,8,-1.51
ORD-2025-104377,2025-05-27,2025-06-04,Standard Class,CU-10138,David Alvarez,Corporate,West,California,San Diego,Office Supplies,Fasteners,Copy Paper Ream,3,0.0,322.23,118.76,2025,5,May,8,36.86
ORD-2024-105590,2024-04-14,2024-04-17,First Class,CU-10230,Jessica Stephens,Consumer,South,Georgia,Savannah,Office Supplies,Labels,Stapler,14,0.3,2086.42,-385.79,2024,4,Apr,3,-18.49
ORD-2025-104559,2025-01-20,2025-01-27,Standard Class,CU-10247,Frank Cordova,Consumer,South,Texas,Austin,Furniture,Bookcases,Ergonomic Desk Chair,6,0.1,1842.66,176.32,2025,1,Jan,7,9.57
